piece,method,jitter_sigma,rot_deg,trans_norm,rmse,iterations,total_ms,cov_ms,gt_r00,gt_r01,gt_r02,gt_r10,gt_r11,gt_r12,gt_r20,gt_r21,gt_r22,gt_tx,gt_ty,gt_tz
Riedones3D_Registration_Benchmark/test/die_reverse_0004/L0028R.ply,icp,0.001,100,0.005,2.99334,20,4271.61,0,0.0228349,-0.357717,0.933551,0.955827,0.281524,0.0844946,-0.293042,0.890383,0.348344,0.00315999,-0.00268691,-0.00279195
Riedones3D_Registration_Benchmark/test/die_reverse_0004/L0028R.ply,gicp,0.001,100,0.005,0.0966966,20,18542.6,4060.08,0.0228349,-0.357717,0.933551,0.955827,0.281524,0.0844946,-0.293042,0.890383,0.348344,0.00315999,-0.00268691,-0.00279195
Riedones3D_Registration_Benchmark/test/die_reverse_0004/L0028R.ply,icp,0.001,100,0.01,13.5389,20,4183.83,0,0.0670338,0.497905,-0.864637,-0.996041,0.0840986,-0.0287929,0.0583786,0.863144,0.501571,-0.00180323,0.000485231,0.0098241
Riedones3D_Registration_Benchmark/test/die_reverse_0004/L0028R.ply,gicp,0.001,100,0.01,49.8926,20,25662.4,3868.25,0.0670338,0.497905,-0.864637,-0.996041,0.0840986,-0.0287929,0.0583786,0.863144,0.501571,-0.00180323,0.000485231,0.0098241
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0,10,0,0.860804,20,4901.14,0,0.996049,-0.0518295,-0.0721185,0.0404523,0.987687,-0.151125,0.0790632,0.147611,0.98588,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0,10,0,6.66696e-15,6,7271.16,5362.89,0.996049,-0.0518295,-0.0721185,0.0404523,0.987687,-0.151125,0.0790632,0.147611,0.98588,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0,10,0.005,1.04384,20,4893.03,0,0.996563,-0.0270223,-0.0783102,0.0386863,0.987701,0.151492,0.0732535,-0.154001,0.985352,-0.000671003,-0.00293831,-0.0039895
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0,10,0.005,4.05701e-13,7,8308.27,5308.82,0.996563,-0.0270223,-0.0783102,0.0386863,0.987701,0.151492,0.0732535,-0.154001,0.985352,-0.000671003,-0.00293831,-0.0039895
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0,10,0.01,1.73284,20,4661.89,0,0.985229,-0.164595,-0.0472441,0.165902,0.985821,0.0251866,0.0424286,-0.0326525,0.998566,0.00936077,-0.00350608,0.000288797
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0,10,0.01,1.6237e-10,8,9376,5289.4,0.985229,-0.164595,-0.0472441,0.165902,0.985821,0.0251866,0.0424286,-0.0326525,0.998566,0.00936077,-0.00350608,0.000288797
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0,50,0,3.19569,20,5822.95,0,0.977661,-0.170048,-0.123545,0.205129,0.643706,0.737268,-0.0458439,-0.746141,0.664208,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0,50,0,7.39293e-15,19,23680.1,5405.76,0.977661,-0.170048,-0.123545,0.205129,0.643706,0.737268,-0.0458439,-0.746141,0.664208,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0,50,0.005,4.81585,20,5019.89,0,0.910654,0.391122,0.133164,-0.188988,0.680921,-0.707552,-0.367414,0.619169,0.694001,-0.00150281,0.00465727,0.00102536
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0,50,0.005,0.0329192,20,24295.4,5280.4,0.910654,0.391122,0.133164,-0.188988,0.680921,-0.707552,-0.367414,0.619169,0.694001,-0.00150281,0.00465727,0.00102536
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0,50,0.01,7.21769,20,5284.76,0,0.64871,0.620448,0.440704,-0.56326,0.780848,-0.270211,-0.511775,-0.0729424,0.856017,-0.00825222,0.00543441,-0.00153886
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0,50,0.01,5.20784,20,24870.3,5423.11,0.64871,0.620448,0.440704,-0.56326,0.780848,-0.270211,-0.511775,-0.0729424,0.856017,-0.00825222,0.00543441,-0.00153886
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0,100,0,3.20844,20,5435.19,0,-0.128456,0.174703,0.976206,0.276326,0.951683,-0.133954,-0.952441,0.252544,-0.170524,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0,100,0,1.71618e-14,16,20773.8,5349.11,-0.128456,0.174703,0.976206,0.276326,0.951683,-0.133954,-0.952441,0.252544,-0.170524,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0,100,0.005,13.2094,20,6701.82,0,0.973033,-0.168945,-0.157049,-0.182394,-0.146736,-0.972214,0.141206,0.974642,-0.173593,-0.00361676,0.00325469,-0.00115156
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0,100,0.005,1.69861,20,28953.8,5291.68,0.973033,-0.168945,-0.157049,-0.182394,-0.146736,-0.972214,0.141206,0.974642,-0.173593,-0.00361676,0.00325469,-0.00115156
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0,100,0.01,12.3247,20,6970.48,0,0.725548,0.422972,0.542839,0.560211,0.0951053,-0.822872,-0.399678,0.901138,-0.16795,0.00383976,0.005503,-0.00741439
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0,100,0.01,12.2514,20,27560.5,5291.43,0.725548,0.422972,0.542839,0.560211,0.0951053,-0.822872,-0.399678,0.901138,-0.16795,0.00383976,0.005503,-0.00741439
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.0005,10,0,2.23138,20,4640.14,0,0.984853,0.14867,0.0892312,-0.149513,0.988756,0.00280136,-0.0878114,-0.0161002,0.996007,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.0005,10,0,0.0008663,11,12986.4,5384.25,0.984853,0.14867,0.0892312,-0.149513,0.988756,0.00280136,-0.0878114,-0.0161002,0.996007,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.0005,10,0.005,0.981878,20,4710.11,0,0.985388,-2.56809e-05,0.170327,-0.00579525,0.999416,0.0336778,-0.170228,-0.0341727,0.984812,0.00350976,0.00123053,0.00334176
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.0005,10,0.005,0.000867661,7,8143.34,5289.76,0.985388,-2.56809e-05,0.170327,-0.00579525,0.999416,0.0336778,-0.170228,-0.0341727,0.984812,0.00350976,0.00123053,0.00334176
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.0005,10,0.01,1.43805,20,4848.56,0,0.993802,0.099246,0.0500811,-0.105063,0.985748,0.131386,-0.0363278,-0.135833,0.990065,-0.0081124,-0.00349531,-0.00468741
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.0005,10,0.01,0.00086427,8,9781.57,5459.4,0.993802,0.099246,0.0500811,-0.105063,0.985748,0.131386,-0.0363278,-0.135833,0.990065,-0.0081124,-0.00349531,-0.00468741
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.0005,50,0,5.95747,20,5319.98,0,0.642965,-0.573948,-0.507129,0.584373,0.795641,-0.159574,0.495079,-0.193752,0.846969,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.0005,50,0,0.000866195,20,24721.1,5275.32,0.642965,-0.573948,-0.507129,0.584373,0.795641,-0.159574,0.495079,-0.193752,0.846969,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.0005,50,0.005,4.12174,20,5104.5,0,0.947384,0.228241,-0.224431,-0.319889,0.649681,-0.689627,-0.0115921,0.725135,0.68851,0.00295515,-0.00371311,0.00157478
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.0005,50,0.005,2.22436,20,24632.2,5382.38,0.947384,0.228241,-0.224431,-0.319889,0.649681,-0.689627,-0.0115921,0.725135,0.68851,0.00295515,-0.00371311,0.00157478
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.0005,50,0.01,1.80514,20,5169.5,0,0.90009,-0.0151037,-0.435443,-0.286975,0.73145,-0.618568,0.327847,0.681728,0.654036,0.00448944,0.00215975,-0.00867066
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.0005,50,0.01,0.000867928,13,15874.8,5272.47,0.90009,-0.0151037,-0.435443,-0.286975,0.73145,-0.618568,0.327847,0.681728,0.654036,0.00448944,0.00215975,-0.00867066
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.0005,100,0,13.6879,20,5479.45,0,-0.135603,0.98903,-0.0585787,-0.926001,-0.147543,-0.347495,-0.352326,0.00712245,0.93585,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.0005,100,0,14.5849,20,24961.2,5271.48,-0.135603,0.98903,-0.0585787,-0.926001,-0.147543,-0.347495,-0.352326,0.00712245,0.93585,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.0005,100,0.005,12.7715,20,5949.06,0,0.0734686,-0.896576,-0.436755,0.8515,-0.171593,0.495483,-0.519181,-0.408299,0.750828,0.0010639,-0.00473928,0.00118629
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.0005,100,0.005,13.3948,20,25576.8,5267.15,0.0734686,-0.896576,-0.436755,0.8515,-0.171593,0.495483,-0.519181,-0.408299,0.750828,0.0010639,-0.00473928,0.00118629
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.0005,100,0.01,13.8288,20,5579.61,0,-0.168456,0.948116,-0.269629,-0.978754,-0.12845,0.159816,0.11689,0.290822,0.94961,0.00631726,0.00603637,0.00486359
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.0005,100,0.01,14.5348,20,24667.4,5251.92,-0.168456,0.948116,-0.269629,-0.978754,-0.12845,0.159816,0.11689,0.290822,0.94961,0.00631726,0.00603637,0.00486359
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.001,10,0,0.803403,20,4659.87,0,0.99616,0.0103654,0.0869381,0.00282751,0.988641,-0.150271,-0.0875082,0.14994,0.984815,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.001,10,0,0.00172771,6,7069.91,5255.87,0.99616,0.0103654,0.0869381,0.00282751,0.988641,-0.150271,-0.0875082,0.14994,0.984815,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.001,10,0.005,2.01221,20,4578.71,0,0.985679,0.113882,0.124373,-0.108574,0.992896,-0.0486764,-0.129032,0.0344757,0.991041,0.00144006,-0.00440356,-0.00188013
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.001,10,0.005,0.00173621,11,12757.4,5266.04,0.985679,0.113882,0.124373,-0.108574,0.992896,-0.0486764,-0.129032,0.0344757,0.991041,0.00144006,-0.00440356,-0.00188013
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.001,10,0.01,0.435979,20,4654.29,0,0.993469,0.0627543,-0.0952914,-0.0496737,0.989746,0.133921,0.102718,-0.128313,0.9864,-0.00288463,-0.000971955,0.00952545
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.001,10,0.01,0.00173513,6,7064.9,5257.94,0.993469,0.0627543,-0.0952914,-0.0496737,0.989746,0.133921,0.102718,-0.128313,0.9864,-0.00288463,-0.000971955,0.00952545
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.001,50,0,7.98954,20,5160.55,0,0.656891,0.731156,0.18413,-0.684878,0.680751,-0.259847,-0.315335,0.0445845,0.947932,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.001,50,0,6.09535,20,24408.4,5307.09,0.656891,0.731156,0.18413,-0.684878,0.680751,-0.259847,-0.315335,0.0445845,0.947932,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.001,50,0.005,6.95685,20,5532.08,0,0.678949,0.490917,0.545921,-0.628272,0.773221,0.0860509,-0.379873,-0.401411,0.833406,0.00300478,0.00189803,0.00351693
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.001,50,0.005,5.13216,20,25228.1,5307.58,0.678949,0.490917,0.545921,-0.628272,0.773221,0.0860509,-0.379873,-0.401411,0.833406,0.00300478,0.00189803,0.00351693
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.001,50,0.01,2.90372,20,5731.95,0,0.926658,-0.301545,0.224447,0.0535801,0.696938,0.715127,-0.372068,-0.650652,0.66198,0.00051721,-0.00995257,0.000823957
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.001,50,0.01,0.00173641,13,16140,5340.71,0.926658,-0.301545,0.224447,0.0535801,0.696938,0.715127,-0.372068,-0.650652,0.66198,0.00051721,-0.00995257,0.000823957
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.001,100,0,12.1557,20,5611.04,0,-0.163032,-0.858218,0.486705,0.727517,0.228644,0.64687,-0.666437,0.459547,0.587092,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.001,100,0,13.0504,20,25339.7,5342.33,-0.163032,-0.858218,0.486705,0.727517,0.228644,0.64687,-0.666437,0.459547,0.587092,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.001,100,0.005,2.27132,20,5915.52,0,0.186606,-0.534313,0.824432,-0.54829,0.639686,0.538683,-0.815203,-0.552549,-0.173589,0.00116267,0.00200661,-0.00442964
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.001,100,0.005,14.5554,20,27740.1,5286.51,0.186606,-0.534313,0.824432,-0.54829,0.639686,0.538683,-0.815203,-0.552549,-0.173589,0.00116267,0.00200661,-0.00442964
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,icp,0.001,100,0.01,13.1259,20,6891.54,0,0.225445,0.478496,0.848656,-0.962234,-0.0270645,0.270876,0.152582,-0.877673,0.454323,-0.005772,0.00554866,0.00599135
Riedones3D_Registration_Benchmark/test/die_obverse_beard_0001a/L0080D.ply,gicp,0.001,100,0.01,10.5761,20,25992.1,5374.07,0.225445,0.478496,0.848656,-0.962234,-0.0270645,0.270876,0.152582,-0.877673,0.454323,-0.005772,0.00554866,0.00599135
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0,10,0,1.24362,20,54208.5,0,0.985538,-0.167697,0.0243447,0.16664,0.98519,0.0403923,-0.0307579,-0.0357514,0.998887,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0,10,0,2.96246e-15,8,96705.3,54590.4,0.985538,-0.167697,0.0243447,0.16664,0.98519,0.0403923,-0.0307579,-0.0357514,0.998887,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0,10,0.005,1.07732,20,69158.1,0,0.994818,0.0943955,-0.0377764,-0.0987867,0.985289,-0.139449,0.0240573,0.142458,0.989508,0.000804129,-0.00475358,-0.00132545
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0,10,0.005,1.96948e-15,9,111602,54761.4,0.994818,0.0943955,-0.0377764,-0.0987867,0.985289,-0.139449,0.0240573,0.142458,0.989508,0.000804129,-0.00475358,-0.00132545
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0,10,0.01,0.839902,20,72032.6,0,0.986627,-0.00992795,-0.162692,6.77708e-05,0.998168,-0.0605003,0.162994,0.0596802,0.98482,-0.00754201,-0.00478559,-0.00449624
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0,10,0.01,2.01658e-15,7,89304.6,55485.2,0.986627,-0.00992795,-0.162692,6.77708e-05,0.998168,-0.0605003,0.162994,0.0596802,0.98482,-0.00754201,-0.00478559,-0.00449624
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0,50,0,1.05327,20,102447,0,0.897963,-0.134357,-0.419058,-0.187679,0.744391,-0.640826,0.398043,0.654087,0.64322,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0,50,0,1.12536,20,366923,55614.8,0.897963,-0.134357,-0.419058,-0.187679,0.744391,-0.640826,0.398043,0.654087,0.64322,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0,50,0.005,2.01008,20,100275,0,0.908454,-0.328949,-0.257883,0.0588282,0.71145,-0.70027,0.413824,0.620992,0.665671,-0.000894689,-0.0032863,0.00366056
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0,50,0.005,2.68351e-13,19,321863,55289.6,0.908454,-0.328949,-0.257883,0.0588282,0.71145,-0.70027,0.413824,0.620992,0.665671,-0.000894689,-0.0032863,0.00366056
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0,50,0.01,2.05575,20,95914.9,0,0.65721,0.28571,0.697456,-0.151175,0.956531,-0.249388,-0.738391,0.0584619,0.671834,-0.00540034,-0.00707529,0.00455814
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0,50,0.01,5.70099e-15,13,198489,54777.5,0.65721,0.28571,0.697456,-0.151175,0.956531,-0.249388,-0.738391,0.0584619,0.671834,-0.00540034,-0.00707529,0.00455814
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0,100,0,10.6082,20,156438,0,0.0827951,-0.81693,0.570762,-0.0553321,0.568077,0.821113,-0.995029,-0.0995657,0.00183151,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0,100,0,10.8348,20,303428,54655.6,0.0827951,-0.81693,0.570762,-0.0553321,0.568077,0.821113,-0.995029,-0.0995657,0.00183151,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0,100,0.005,4.30537,20,99460.9,0,0.834353,-0.473686,0.281918,-0.32744,-0.0144713,0.944761,-0.44344,-0.880575,-0.167178,0.000548936,0.00496627,0.000186708
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0,100,0.005,20.8471,20,486497,54887.8,0.834353,-0.473686,0.281918,-0.32744,-0.0144713,0.944761,-0.44344,-0.880575,-0.167178,0.000548936,0.00496627,0.000186708
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0,100,0.01,10.9516,20,86573.4,0,0.00722053,-0.55739,-0.830219,0.994534,0.0904866,-0.052101,0.104164,-0.825305,0.554997,-0.00915668,-0.00230643,-0.00329174
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0,100,0.01,10.5048,20,319918,54907.2,0.00722053,-0.55739,-0.830219,0.994534,0.0904866,-0.052101,0.104164,-0.825305,0.554997,-0.00915668,-0.00230643,-0.00329174
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0.0005,10,0,0.674561,20,74005.4,0,0.999435,-0.0164631,-0.0292904,0.0212145,0.985194,0.170128,0.0260558,-0.170653,0.984987,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0.0005,10,0,0.000865784,6,76101.9,54861.4,0.999435,-0.0164631,-0.0292904,0.0212145,0.985194,0.170128,0.0260558,-0.170653,0.984987,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0.0005,10,0.005,0.825128,20,73597.4,0,0.997763,0.0622767,-0.0242984,-0.0575682,0.985236,0.161235,0.0339808,-0.159476,0.986617,0.00251403,0.000290018,-0.00431226
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0.0005,10,0.005,0.000866439,7,87736.9,54900.9,0.997763,0.0622767,-0.0242984,-0.0575682,0.985236,0.161235,0.0339808,-0.159476,0.986617,0.00251403,0.000290018,-0.00431226
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0.0005,10,0.01,1.20901,20,64086.1,0,0.984968,-0.145162,0.0936252,0.146822,0.989101,-0.0110583,-0.0909995,0.0246383,0.995546,-0.0032962,-0.00193342,-0.00924105
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0.0005,10,0.01,0.000866393,8,98530.9,54943.6,0.984968,-0.145162,0.0936252,0.146822,0.989101,-0.0110583,-0.0909995,0.0246383,0.995546,-0.0032962,-0.00193342,-0.00924105
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0.0005,50,0,4.38536,20,99217.5,0,0.787834,0.507293,0.349245,-0.234268,0.771268,-0.591831,-0.569593,0.384447,0.726474,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0.0005,50,0,0.000866009,18,253048,55102.6,0.787834,0.507293,0.349245,-0.234268,0.771268,-0.591831,-0.569593,0.384447,0.726474,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0.0005,50,0.005,6.15191,20,85677.4,0,0.648619,-0.732333,-0.207321,0.702535,0.680853,-0.207085,0.29281,-0.0113306,0.956103,0.00453129,-0.00172652,0.00121925
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0.0005,50,0.005,6.72618,20,269822,54539.8,0.648619,-0.732333,-0.207321,0.702535,0.680853,-0.207085,0.29281,-0.0113306,0.956103,0.00453129,-0.00172652,0.00121925
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0.0005,50,0.01,3.15202,20,91916.5,0,0.731461,-0.274878,0.624025,0.521833,0.81473,-0.252794,-0.438924,0.510546,0.739384,0.00483285,0.00165071,0.0085976
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0.0005,50,0.01,0.000865856,19,268863,55005.9,0.731461,-0.274878,0.624025,0.521833,0.81473,-0.252794,-0.438924,0.510546,0.739384,0.00483285,0.00165071,0.0085976
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0.0005,100,0,10.855,20,87732,0,-0.0785029,-0.987219,-0.138691,0.698953,0.044695,-0.713769,0.710846,-0.152972,0.686512,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0.0005,100,0,11.4765,20,309308,54988.4,-0.0785029,-0.987219,-0.138691,0.698953,0.044695,-0.713769,0.710846,-0.152972,0.686512,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0.0005,100,0.005,4.6904,20,106566,0,0.536106,-0.303772,-0.787599,-0.76227,0.226647,-0.606281,0.362678,0.925394,-0.110049,-0.00352189,-0.00349197,-0.000634375
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0.0005,100,0.005,31.317,20,454578,54902.9,0.536106,-0.303772,-0.787599,-0.76227,0.226647,-0.606281,0.362678,0.925394,-0.110049,-0.00352189,-0.00349197,-0.000634375
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0.0005,100,0.01,11.4472,20,157008,0,-0.0709054,-0.206747,0.975822,-0.451045,0.879201,0.153502,-0.88968,-0.429256,-0.155592,0.00778229,0.00504925,-0.00373376
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0.0005,100,0.01,21.2284,20,449207,54968.8,-0.0709054,-0.206747,0.975822,-0.451045,0.879201,0.153502,-0.88968,-0.429256,-0.155592,0.00778229,0.00504925,-0.00373376
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0.001,10,0,1.22363,20,66461.7,0,0.989573,-0.133149,0.0549154,0.127142,0.986701,0.101276,-0.0676699,-0.0932384,0.993342,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0.001,10,0,0.00173296,9,110950,54912.9,0.989573,-0.133149,0.0549154,0.127142,0.986701,0.101276,-0.0676699,-0.0932384,0.993342,0,0,0
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,icp,0.001,10,0.005,1.09539,20,67772.6,0,0.984812,0.128596,-0.116652,-0.128953,0.99164,0.00450596,0.116256,0.0106051,0.993163,-0.00465133,0.000661396,0.00171105
Riedones3D_Registration_Benchmark/test/die_obverse_0001/L0101D.ply,gicp,0.001,10,0.005,0.00172997,8,98407.7,54875.2,0.984812,0.128596,-0.116652,-0.128953,0.99164,0.00450596,0.116256,0.0106051,0.993163,-0.00465133,0.000661396,0.00171105
